"Indicator Name","Indicator Code","Country Name","Country Code","Year","Value"
"Women, Business and the Law: Marriage Indicator Score (scale 1-100)","SG.LAW.INDX.MR","Afghanistan","AFG","1987","20.000"
"Women, Business and the Law: Marriage Indicator Score (scale 1-100)","SG.LAW.INDX.MR","Afghanistan","AFG","1986","20.000"
"Women, Business and the Law: Marriage Indicator Score (scale 1-100)","SG.LAW.INDX.MR","Afghanistan","AFG","1985","20.000"
"Women, Business and the Law: Marriage Indicator Score (scale 1-100)","SG.LAW.INDX.MR","Afghanistan","AFG","1984","20.000"
"Women, Business and the Law: Marriage Indicator Score (scale 1-100)","SG.LAW.INDX.MR","Afghanistan","AFG","1983","20.000"
"Women, Business and the Law: Marriage Indicator Score (scale 1-100)","SG.LAW.INDX.MR","Afghanistan","AFG","1982","20.000"
"Women, Business and the Law: Marriage Indicator Score (scale 1-100)","SG.LAW.INDX.MR","Afghanistan","AFG","1981","20.000"
"Women, Business and the Law: Marriage Indicator Score (scale 1-100)","SG.LAW.INDX.MR","Afghanistan","AFG","1980","20.000"
"Women, Business and the Law: Marriage Indicator Score (scale 1-100)","SG.LAW.INDX.MR","Afghanistan","AFG","1979","20.000"
"Women, Business and the Law: Marriage Indicator Score (scale 1-100)","SG.LAW.INDX.MR","Afghanistan","AFG","1978","20.000"
"Women, Business and the Law: Marriage Indicator Score (scale 1-100)","SG.LAW.INDX.MR","Afghanistan","AFG","1977","20.000"
"Women, Business and the Law: Marriage Indicator Score (scale 1-100)","SG.LAW.INDX.MR","Afghanistan","AFG","1976","20.000"
"Women, Business and the Law: Marriage Indicator Score (scale 1-100)","SG.LAW.INDX.MR","Afghanistan","AFG","1975","20.000"
"Women, Business and the Law: Marriage Indicator Score (scale 1-100)","SG.LAW.INDX.MR","Afghanistan","AFG","1974","20.000"
"Women, Business and the Law: Marriage Indicator Score (scale 1-100)","SG.LAW.INDX.MR","Afghanistan","AFG","1973","20.000"
"Women, Business and the Law: Marriage Indicator Score (scale 1-100)","SG.LAW.INDX.MR","Afghanistan","AFG","1972","20.000"
"Women, Business and the Law: Marriage Indicator Score (scale 1-100)","SG.LAW.INDX.MR","Afghanistan","AFG","1971","20.000"
"Women, Business and the Law: Marriage Indicator Score (scale 1-100)","SG.LAW.INDX.MR","Afghanistan","AFG","1970","20.000"
"Prevalence of current tobacco use, females (% of female adults)","SH.PRV.SMOK.FE","Afghanistan","AFG","2020","7.200"
"Prevalence of current tobacco use, females (% of female adults)","SH.PRV.SMOK.FE","Afghanistan","AFG","2019","7.500"
"Prevalence of current tobacco use, females (% of female adults)","SH.PRV.SMOK.FE","Afghanistan","AFG","2018","7.900"
"Prevalence of current tobacco use, females (% of female adults)","SH.PRV.SMOK.FE","Afghanistan","AFG","2015","9.100"
"Prevalence of current tobacco use, females (% of female adults)","SH.PRV.SMOK.FE","Afghanistan","AFG","2010","11.400"
"Prevalence of current tobacco use, females (% of female adults)","SH.PRV.SMOK.FE","Afghanistan","AFG","2005","14.500"
"Prevalence of current tobacco use, females (% of female adults)","SH.PRV.SMOK.FE","Afghanistan","AFG","2000","18.400"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","2023","636102.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","2022","629268.000"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","2021","626451.000"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","2020","617357.000"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","2019","603300.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","2018","591067.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","2017","579366.000"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","2016","567547.000"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","2015","557353.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","2014","543529.000"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","2013","527100.000"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","2012","513541.000"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","2011","496699.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","2010","484291.000"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","2009","478948.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","2008","469754.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","2007","467357.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","2006","466434.000"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","2005","454181.000"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","2004","443216.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","2003","431462.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","2002","408462.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","2001","390109.000"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","2000","389384.000"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1999","385772.000"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1998","371552.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1997","356308.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1996","339973.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1995","322523.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1994","302988.000"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1993","275763.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1992","243305.000"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1991","222154.000"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1990","216500.000"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1989","210800.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1988","201013.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1987","196312.000"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1986","196426.000"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1985","197077.000"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1984","194142.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1983","189528.000"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1982","189873.000"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1981","205842.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1980","226615.000"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1979","234187.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1978","232695.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1977","226998.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1976","220911.000"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1975","215050.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1974","208894.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1973","202722.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1972","196680.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1971","190689.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1970","184877.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1969","179185.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1968","173832.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1967","168739.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1966","163734.000"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1965","158874.000"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1964","154303.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1963","149984.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1962","145783.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1961","141734.500"
"Age population, age 03, female","SP.POP.AG03.FE.IN","Afghanistan","AFG","1960","137970.500"
"Men who own a house alone (% of men): Q5 (highest)","SG.OWN.HSAL.MA.Q5.ZS","Afghanistan","AFG","2015","36.500"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","2023","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","2022","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","2021","50.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","2020","50.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","2019","50.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","2018","50.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","2017","50.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","2016","50.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","2015","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","2014","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","2013","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","2012","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","2011","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","2010","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","2009","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","2008","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","2007","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","2006","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","2005","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","2004","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","2003","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","2002","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","2001","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","2000","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","1999","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","1998","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","1997","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","1996","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","1995","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","1994","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","1993","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","1992","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","1991","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","1990","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","1989","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","1988","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","1987","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","1986","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","1985","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","1984","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","1983","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","1982","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","1981","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","1980","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","1979","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","1978","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","1977","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","1976","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","1975","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","1974","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","1973","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","1972","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","1971","25.000"
"Women, Business and the Law: Mobility Indicator Score (scale 1-100)","SG.LAW.INDX.MO","Afghanistan","AFG","1970","25.000"
"Borrowed for education or school fees (% age 15+)","fin22a.2014","Afghanistan","AFG","2014","5.430"
"School enrollment, primary, male (% net)","SE.PRM.NENR.MA","Afghanistan","AFG","1993","38.795"
"School enrollment, primary, male (% net)","SE.PRM.NENR.MA","Afghanistan","AFG","1974","44.561"
"Youth illiterate population, 15-24 years, female (number)","UIS.LP.AG15T24.F","Afghanistan","AFG","2018","1715752.000"
"Youth illiterate population, 15-24 years, female (number)","UIS.LP.AG15T24.F","Afghanistan","AFG","2011","1921078.000"
"Youth illiterate population, 15-24 years, female (number)","UIS.LP.AG15T24.F","Afghanistan","AFG","1979","1093152.000"
"Most worrying financial issue: money for old age, female (% age 15+)","fin45.1M.d.1","Afghanistan","AFG","2021","14.180"
"Owns a debit card (% age 15+)","fin2.t.d","Afghanistan","AFG","2021","2.600"
"Owns a debit card (% age 15+)","fin2.t.d","Afghanistan","AFG","2017","2.710"
